id,name,transliterated_name,viaf_id,wikidata_id
10172,Андрей Жвалевский,Andreĭ  Zhvalevskiĭ,7087566,Q4178391
10173,Александр Джикия,Aleksandr  Dzhikii͡a,78862813,Q4160293
10174,Василий Власов,Vasiliĭ  Vlasov,165661761,Q19918199
10175,Николай Ильин,Nikolaĭ  Ilʹin,25536558,
10176,Антон Лавинский,Anton  Lavinskiĭ,295123417,
10202,Сергей Козин,Sergeĭ  Kozin,21207363,Q65157814
10204,Рюи Ногейра,Ri͡ui  Nogeĭra,,
10206,Анна Биткина,Anna  Bitkina,'20150645218210623488',
10208,Дарья Кондакова,Darʹi͡a  Kondakova,,Q439531
10210,Валерий Исаченко,Valeriĭ  Isachenko,57716796,Q4203746
10211,Андрей Северов,Andreĭ  Severov,,
10212,Екатерина Хава Броха Корзакова,Ekaterina Khava Brokha Korzakova,,
10214,Игорь Кондратьев,Igorʹ  Kondratʹev,310697431,Q21843614
10216,Анна Некрасова,Anna  Nekrasova,'635154381056930349056',Q60695140
10219,Ромуалдас Норкус,Romualdas  Norkus,31262184,
10222,Эвалдас Игнатавичюс,Ėvaldas  Ignatavichi͡us,72554370,Q545581
10223,Микалоюс Константинас,Mikaloi͡us  Konstantinas,71437093,
10228,Сергей Подгаевский,Sergeĭ  Podgaevskiĭ,,
10231,Владислав Бородин,Vladislav  Borodin,,
10233,Даниил Ведерников,Daniil  Vedernikov,,
10234,Ольга Романова,Olʹga  Romanova,229730814,Q4397237
10235,Саша Година,Sasha  Hodina,,
10236,Юлия Турнаева,I͡Ulii͡a  Turnaeva,,
10237,Полина Красовская,Polina  Krasovskai͡a,,
10238,Инна Федорова,Inna  Fedorova,'5288158127390114971648',
10239,Ирина Цимбал,Irina  T͡Simbal,,
10240,Марина Аркан,Marina  Arkan,,
10241,Ася Бубко,Asi͡a  Bubko,,
10242,Мария Франк,Marii͡a  Frank,,
10243,Татьяна Филатенкова,Tatʹi͡ana  Filatenkova,,
10244,Елена Кальницкая,Elena  Kalʹnit͡skai͡a,66383512,Q4210541
10245,Вадим Вайнштейн,Vadim  Vaĭnshteĭn,,
10247,Марьям Колунчукова,Marʹi͡am  Kolunchukova,,
10249,Василий Панкратов,Vasiliĭ  Pankratov,20091639,
10250,Илья Гончаров,Ilʹi͡a  Honcharov,,
10251,Кира Шулаева,Kira  Shulaeva,,
10252,Ирина Аветанги,Irina  Avetangi,,
10253,Татьяна Азарова,Tatʹi͡ana  Azarova,,Q515803
10256,Дмитрий Токарев,Dmitriĭ  Tokarev,21692807,
10260,Валерия Мишина,Valerii͡a  Mishina,,
10261,И Николай,I  Nikolaĭ,161497492,
10262,Римма Латыпова,Rimma  Latypova,'860159474342027722752',
10263,П Вася,P  Vasi͡a,,
10264,Елена Маркова,Elena  Markova,'79152682552623316992',Q17437823
10268,Константин Иванов,Konstantin  Ivanov,212131717,
10269,Денис Прокопьев,Denis  Prokopʹev,,
10270,Павел Гурьев,Pavel  Hurʹev,,
10271,Святослав Кровин,Svi͡atoslav  Krovin,,
10272,Миша Цырульник,Misha  T͡Syrulʹnik,,
10273,Ольга Крапивина,Olʹga  Krapivina,,
10274,Катя Штерц,Kati͡a  Shtert͡s,,
10275,Ульяна Баскакова,Ulʹi͡ana  Baskakova,,
10276,Александр Рокин,Aleksandr  Rokin,,
10277,Алиса Ветров,Alisa  Vetrov,,
10278,Максим Жерновой,Maksim  Zhernovoĭ,,
10280,Екатерина Евдокимова,Ekaterina  Evdokimova,'709149066485565620224',Q29358891
10281,Лика Legs,Lika  Legs,,
10282,Василь Гафи,Vasilʹ  Hafi,,
10283,Майя Асанова,Maĭi͡a  Asanova,,
10285,Ксения Гайде,Ksenii͡a  Haĭde,,
10286,Кристина Машкин,Kristina  Mashkin,,
10287,Юлия Зонис,I͡Ulii͡a  Zonis,305452821,Q4193838
10291,М Себастьен,M  Sebastʹen,,
10292,Марина Степнова,Marina  Stepnova,167843306,Q3930330
10294,Андрей Рыбин,Andreĭ  Rybin,,
10295,Иван Карамазов,Ivan  Karamazov,,
10296,Александр Бушуев,Aleksandr  Bushuev,38328170,Q55101947
10297,Zоль ,Zolʹ  ,19141794,
10298,Рэна Упеник,Rėna  Upenik,,
10299,Антон Жирков,Anton  Zhirkov,147008477,
10300,Артем Терехов,Artem  Terekhov,,
10301,Алексей Ручий,Alekseĭ  Ruchiĭ,,
10303,Олег Телемский,Oleg  Telemskiĭ,,
10305,Роман Либеров,Roman  Liberov,,Q65658841
10306,Сергей Пускепалис,Sergeĭ  Puskepalis,169039445,Q112048
10308,Кирилл Авелев,Kirill  Avelev,,
10309,Алиса Олейник,Alisa  Oleĭnik,,
10310,Андрей Сизинцев,Andreĭ  Sizint͡sev,,Q4418977
10311,Ласось ,Lasosʹ  ,'528159234857403351040',
10313,Тим Скоренко,Tim  Skorenko,161051695,Q4422236
10315,Ольга Король,Olʹga  Korolʹ,,
10316,Алмат Малатов,Almat  Malatov,28961575,Q4276565
10318,Финн Андерсен,Finn  Andersen,305004908,
10328,Миша Зубов,Misha  Zubov,,
10329,Ирина Александрова,Irina  Aleksandrova,,
10331,Иван Бражкин,Ivan  Brazhkin,,Q4095676
10332,Давид Тер-Оганян,David  Ter-Ogani͡an,,
10333,Елена Кириллов,Elena  Kirillov,,
10335,Николь ,Nikolʹ  ,'6159518154632771584',Q167696
10336,Аня Губанова,Ani͡a  Hubanova,,
10337,Маша Зайцева,Masha  Zaĭt͡seva,,
10338,Ира Ссорина,Ira  Ssorina,,
10339,Иван Андреевский,Ivan  Andreevskiĭ,,
10341,Владимир Курманаев,Vladimir  Kurmanaev,,
10342,Андрей Малахольный,Andreĭ  Malakholʹnyĭ,,
10343,Анастасий Кравченко,Anastasiĭ  Kravchenko,,
10344,Саша Серый,Sasha  Seryĭ,,
10345,Дмитрий Динабург,Dmitriĭ  Dinaburg,,
10346,Ольга Старовойтова,Olʹga  Starovoĭtova,'48158912155249770496',
10347,Владимир Чекун,Vladimir  Chekun,,Q7938296
10348,Ваня Воропаев,Vani͡a  Voropaev,,
10349,Андрей Бурлака,Andreĭ  Burlaka,61972179,Q92326378
10352,Коля Барабанов,Koli͡a  Barabanov,,
10353,Юрий Маракулин,I͡Uriĭ  Marakulin,,
10354,Анатолий Соколков,Anatoliĭ  Sokolkov,,
10355,Олег Заславский,Oleg  Zaslavskiĭ,,
10356,Алексей Айдин,Alekseĭ  Aĭdin,,
10357,Анатолий Дулепинский,Anatoliĭ  Dulepinskiĭ,,
10358,Михаил Бомштейн,Mikhail  Bomshteĭn,,
10359,Ирина Михайловская,Irina  Mikhaĭlovskai͡a,,
10360,Ливан Пэх ,Livan Pėkh ,,
10361,Олег Гетьманцев,Oleg  Hetʹmant͡sev,,
10363,Юрий Кашин,I͡Uriĭ  Kashin,,
10364,Татьяна Оркина,Tatʹi͡ana  Orkina,,
10365,Александр Клочков,Aleksandr  Klochkov,53573689,Q230947
10366,Николай Мильто,Nikolaĭ  Milʹto,,
10367,Надежда Фаурик,Nadezhda  Faurik,,
10369,Римма Соловьева,Rimma  Solovʹeva,,
10370,Сергей Тамонов,Sergeĭ  Tamonov,,
10371,Нина Виноградова,Nina  Vinogradova,49068655,
10372,Ольга Труфанова,Olʹga  Trufanova,,
10373,Клементина Ширшова,Klementina  Shirshova,'33152864168804823040',Q112987787
10376,Александр Крестинский,Aleksandr  Krestinskiĭ,297513619,Q4240353
10377,Гера Фотич,Hera  Fotich,292993830,
10378,Юлия Демидова,I͡Ulii͡a  Demidova,,
10379,Артем Терищев,Artem  Terishchev,,
10380,Сергей Ванеев,Sergeĭ  Vaneev,,
10382,Анджей Бубень,Andzheĭ  Bubenʹ,,
10383,Помпилио Чезар,Pompilio  Chezar,,
10384,Сергей Щелоков,Sergeĭ  Shchelokov,,
10385,Марьяна Федорова,Marʹi͡ana  Fedorova,47937335,
10386,Кейт ,Keĭt  ,224436048,Q202765
10387,Андрей Солодов,Andreĭ  Solodov,,
10388,Катя Куприн,Kati͡a  Kuprin,,
10389,Полина Blackbi,Polina  Blackbī,,
10390,Наталия Кузьмина,Natalii͡a  Kuzʹmina,51613632,
10391,Дмитрий Поляков,Dmitriĭ  Poli͡akov,305281552,
10392,Ян Гамильтон Финли,I͡An Hamilʹton Finli,,
10393,Самуил Лурье,Samuil  Lurʹe,262095296,Q4269738
10395,Ларс Кеплер,Lars  Kepler,95139216,
10396,Леена Лехтолайнен,Leena  Lekhtolaĭnen,,
10398,Александр Рогожкин,Aleksandr  Rogozhkin,10911086,Q1376875
10400,Оксана Кесслер,Oksana  Kessler,,
10401,Вячеслав Кузнецов,Vi͡acheslav  Kuznet͡sov,75792056,
10404,Мария Каллио,Marii͡a  Kallio,,
10405,М Богатырь,M  Bogatyrʹ,311227118,
10408,Анна Лемаева,Anna  Lemaeva,,
10409,Яна Мария,I͡Ana  Marii͡a,73784613,
10410,Галина Либерман,Halina  Liberman,,
10412,Анна Тамарина,Anna  Tamarina,,
10413,Осип Мальдельштам,Osip  Malʹdelʹshtam,,
10415,А Бушуева,A  Bushueva,61464795,
10416,Андрей Дьяков,Andreĭ  Dʹi͡akov,,
10425,Вова Петров,Vova  Petrov,,
10426,Денис Хайвей Кузьменко,Denis Khaĭveĭ Kuzʹmenko,,
10428,Денис Осокин,Denis  Osokin,24937842,Q4338358
10430,Карен Шахназаров,Karen  Shakhnazarov,100451753,Q167113
10439,Татьяна Косинова,Tatʹi͡ana  Kosinova,267572668,
10440,Барбара Торунчик,Barbara  Torunchik,,
10441,Ирина Селюта,Irina  Seli͡uta,,
10442,Владимир Конашевич,Vladimir  Konashevich,13840455,
10450,Галя Димент,Hali͡a  Diment,,
10458,Маша Данилова,Masha  Danilova,,
10459,Александр Багаев,Aleksandr  Bagaev,'2635159248221704814592',
10461,Андрей Мишенцев,Andreĭ  Mishent͡sev,,
10466,Виктор Плотицин,Viktor  Plotit͡sin,,
10467,Антон Запалов,Anton  Zapalov,,
10468,Юлечка Корица,I͡Ulechka  Korit͡sa,,
10469,Дмитрий Хрусталев,Dmitriĭ  Khrustalev,,
10470,Альфред Гринмирис,Alʹfred  Hrinmiris,,
10471,Яна Халилова,I͡Ana  Khalilova,,
10472,Виктория Иванова,Viktorii͡a  Ivanova,'98146513409732214784',Q16654843
10473,Елена Новик,Elena  Novik,44449800,Q59178724
10474,Ксения Пушкарева,Ksenii͡a  Pushkareva,,
10475,Андрей Таюшев,Andreĭ  Tai͡ushev,,
10476,Владлен Дозорцев,Vladlen  Dozort͡sev,17067633,Q4164206
10477,Луи Филипп Эбер,Lui Filipp Ėber,,
10478,Юрий Косянич,I͡Uriĭ  Kosi͡anich,,
10479,Иван Юрков,Ivan  I͡Urkov,,
10480,Игорь Яновский,Igorʹ  I͡Anovskiĭ,,Q2312765
10481,Даша Кокорева,Dasha  Kokoreva,,
10483,Андрей Артюхин,Andreĭ  Arti͡ukhin,,
10485,Игорь Чолария,Igorʹ  Cholarii͡a,'30171974129218031616',
10486,Лола Мурани,Lola  Murani,,
10487,Наталья Нужнова,Natalʹi͡a  Nuzhnova,,
10488,Джон Гальяно,Dzhon  Halʹi͡ano,6690696,Q313607
10489,Катя Красная,Kati͡a  Krasnai͡a,,
10490,Галина Губченко,Halina  Hubchenko,,
10491,Михаил Попов,Mikhail  Popov,6230638,Q4372532
10492,Оксана Щербакова,Oksana  Shcherbakova,,
10493,Евгений Любич,Evgeniĭ  Li͡ubich,,
10494,Даша Неретина,Dasha  Neretina,,
10496,Дмитрий Власов,Dmitriĭ  Vlasov,,
10498,Яков Карманов,I͡Akov  Karmanov,,
10500,Саша Ваганова,Sasha  Vaganova,,
10501,Денис Козионов,Denis  Kozionov,,
10502,Ольга Тамакулова,Olʹga  Tamakulova,,
10503,Тамара Аксирова,Tamara  Aksirova,,
10504,Шатц Вольфхайм,Shatt͡s  Volʹfkhaĭm,,
10505,Диана Хаматдинова,Diana  Khamatdinova,,
10506,Света Эм,Sveta  Ėm,'58148631501730414592',
10507,Татьяна Яковлева,Tatʹi͡ana  I͡Akovleva,'8163023827989362688',
10508,Алексей Кондратьев,Alekseĭ  Kondratʹev,,
10509,В Котеленец,V  Kotelenet͡s,,
10517,Саша Троицкий,Sasha  Troit͡skiĭ,,
10519,Е Якушев,E  I͡Akushev,,
10520,Антон Яни,Anton  I͡Ani,,
10521,Айдар Хусаин,Aĭdar  Khusain,,Q4502458
10522,Галина Седова,Halina  Sedova,163712709,Q89187463
10523,Юлия Балакшина,I͡Ulii͡a  Balakshina,,
10525,Тимофей Жалнин,Timofeĭ  Zhalnin,,
10526,Михаил Марескин,Mikhail  Mareskin,,
10527,Евгений Татаров,Evgeniĭ  Tatarov,,
10528,Виктория Смирнова-Майзель,Viktorii͡a  Smirnova-Maĭzelʹ,,
10531,Юрий Нечипоренко,I͡Uriĭ  Nechiporenko,103009211,Q4318317
10532,Л Феодор,L  Feodor,'5243159478032028139520',
10533,В Стоянов,V  Stoi͡anov,55427267,Q109835434
10535,Андрей Колесников,Andreĭ  Kolesnikov,67580160,Q111191066
10536,Евгений Ясин,Evgeniĭ  I͡Asin,128587618,Q2041203
10539,Ольга Русинова,Olʹga  Rusinova,'5629160667765403549696',
10542,Бонифаций ,Bonifat͡siĭ  ,,
10547,Анна Кваша,Anna  Kvasha,,
10548,Алексия Кан,Aleksii͡a  Kan,,
10549,Лиза Светлова,Liza  Svetlova,,
10552,Ирина Сисейкина,Irina  Siseĭkina,,
10557,Коля Муравин,Koli͡a  Muravin,,
10560,Колетт Дебле,Kolett  Deble,,
10561,Марк Саньоль,Mark  Sanʹolʹ,,
10564,Анастасия Каргина,Anastasii͡a  Kargina,'62168651451807694848',
10567,Илья Семкин,Ilʹi͡a  Semkin,,
10568,Надежда Бегунова,Nadezhda  Begunova,,
10569,Зинаида Грозовская,Zinaida  Hrozovskai͡a,,
10570,Любовь Югрина,Li͡ubovʹ  I͡Ugrina,,
10571,Елена Грачева,Elena  Hracheva,'21150868141022072832',
10572,Виктор Павлов,Viktor  Pavlov,316547779,Q571006
10573,Максим Карнаухов,Maksim  Karnaukhov,,
10574,Евгений Богушевский,Evgeniĭ  Bogushevskiĭ,,
10575,Виталий Красный,Vitaliĭ  Krasnyĭ,,Q123258065
10576,Дмитрий Мельников,Dmitriĭ  Melʹnikov,,
10577,Евгений Лесин,Evgeniĭ  Lesin,'115144782698596302848',Q4259354
10578,Ксения Никольская,Ksenii͡a  Nikolʹskai͡a,,
10581,Светлана Егорова,Svetlana  Egorova,310726279,
10582,Алан Кубатиев,Alan  Kubatiev,250461590,Q109488131
10585, Кокошко,  Kokoshko,73418351,Q105413625
10590,Владимир Тарасов,Vladimir  Tarasov,3913686,Q21182424
10591,Семён Андреев,Semёn  Andreev,65243960,
10592,Максим Лисичкин,Maksim  Lisichkin,,
10593,Анеля Алтынова,Aneli͡a  Altynova,,
10594,Регина Бакирова,Regina  Bakirova,,
10595,Наталья Суворова,Natalʹi͡a  Suvorova,,
10596,Анатолий Аврутин,Anatoliĭ  Avrutin,264083379,Q4056072
10597,Геннадий Красников,Hennadiĭ  Krasnikov,49636329,Q60967405
10598,Виктор Кирюшин,Viktor  Kiri͡ushin,,Q15699640
10599,Валерий Шамшурин,Valeriĭ  Shamshurin,12710982,Q4519993
10600,Андри Радумович,Andri  Radumovich,,
10601,Сергей Мнацаканян,Sergeĭ  Mnat͡sakani͡an,162755184,Q84720322
10602,Александр Балсанов,Aleksandr  Balsanov,,
10603,Алексей Рахов,Alekseĭ  Rakhov,,Q4391211
10604,Жанна Джа,Zhanna  Dzha,,
10605,Влад Ножкин,Vlad  Nozhkin,,
10606,Иван Гречин,Ivan  Hrechin,,
10607,Майа Воринова,Maĭa  Vorinova,,
10608,Сергей Григорьев,Sergeĭ  Hrigorʹev,57489062,
10609,Кейтлин ,Keĭtlin  ,307452288,Q519784
10610,Анна Булавина,Anna  Bulavina,,Q19908179
10613,Арсен Галстянин,Arsen  Halsti͡anin,,
10614,Михаил Долгушев,Mikhail  Dolgushev,,
10615,Михаил Вахлаков,Mikhail  Vakhlakov,,
10616,К Миллер,K  Miller,'87159818560313819136',
10618, Трикстер,  Trikster,,
10619,Коля Горбачев,Koli͡a  Horbachev,,
10620,Константин Петухов,Konstantin  Petukhov,72781048,
10621,Людмила Лифшиц,Li͡udmila  Lifshit͡s,,
10622,Александр Гутан,Aleksandr  Hutan,,
10623,Елена Урс,Elena  Urs,,
10624,Катя Ушакова,Kati͡a  Ushakova,,
10625,Ваня Гречин,Vani͡a  Hrechin,,
10626,Федя Свешников,Fedi͡a  Sveshnikov,,
10628,Петя Берш,Peti͡a  Bersh,,
10629,Альтера Парс,Alʹtera  Pars,,
10630,Канат Омар,Kanat  Omar,,Q4334532
10631,Антон Бондаренко,Anton  Bondarenko,'2151431494956300800',
10632,Евгений Кремчуков,Evgeniĭ  Kremchukov,,
10633,В Беляева,V  Beli͡aeva,'752144647713009827840',Q3094749
10634,Н Панфилова,N  Panfilova,68758205,
10635,Николай Дронников,Nikolaĭ  Dronnikov,109020079,Q4168552
10636,Виталий Петров,Vitaliĭ  Petrov,53692915,Q2358170
10637,Наталия Федорова,Natalii͡a  Fedorova,51109403,
10638,Олег Фанин,Oleg  Fanin,,
10642,Владимир Смоленский,Vladimir  Smolenskiĭ,,
